ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,Text
1920,20000,1,2,1,33,0,0,0,-2,-2,-2,2508,3448,-202,-202,950,0,1000,202,0,1152,0,1000,0,Senate candidate Kelli Ward suggests McCain timed pre-death announcement to hurt her campaign
1921,100000,2,1,1,51,1,-2,-2,-1,2,2,0,0,0,300,150,780,0,0,300,0,630,0,1,test for new temp 26
1922,300000,1,1,2,32,-2,-2,-2,-2,-2,-2,264,264,264,264,414,264,264,264,264,414,264,264,0,Google Ends Support for Original Chromebook Pixel - PCMag
1923,20000,1,2,2,33,0,0,0,0,0,-1,8488,10179,11901,11901,9336,9054,2000,2000,0,0,9054,2000,1,Pochettino goal treat as Spurs humble Mourinho's United 3-0
1924,360000,2,1,2,30,0,0,0,0,0,0,139762,143515,147037,146117,145884,147645,6000,6000,4818,5000,5000,4500,0,ONG Trading Down 18.1% Over Last Day (ONG)
1925,220000,1,1,2,28,0,0,0,0,0,0,221268,219545,216317,181012,181435,183283,8700,8500,6300,6700,7200,5300,1,Trade uptick to help FMCG sector grow 12-13% in 2018: Nielsen
1926,470000,2,2,2,26,0,0,0,0,0,0,169699,170309,167876,170610,173643,178083,6200,7000,5716,5982,7000,5500,0,Electropolishing Prepares/Pre-Cleans Parts Properly Prior To Penetrant Testing
1927,70000,2,2,2,22,0,0,0,0,0,0,65793,26665,22630,14573,15127,12596,2000,1400,291,1500,5000,2000,0,Kellyanne Conway to attend McMorris-Rodgers fundraiser
1928,120000,2,1,2,26,0,0,0,0,0,0,10172,12400,14256,16859,17477,21588,3000,3000,4000,4000,5000,5000,0,Should police officers be required to wear body cameras?
1929,50000,1,2,2,35,0,0,0,0,0,0,18510,19418,21097,21759,22421,23061,1500,2000,1000,1000,1000,1203,0,"'We can prosecute Ekiti vote buying but can't arrest suspects', INEC tells SERAP"
1930,470000,1,2,1,49,0,0,0,0,0,0,169260,161760,154424,147137,138240,125866,6600,6170,5100,4726,4555,4375,0,300 Tonnes of Notting Hill Carnival Waste Cleared Overnight
1931,130000,1,2,1,49,0,0,0,0,-1,-1,24008,21231,14323,7722,4689,-3614,3000,5000,2822,5000,0,6500,0,"Dengue cases in Hong Kong continue to rise, 23 now confirmed"
1932,20000,2,1,2,24,-1,-1,-1,2,2,2,390,707,1320,930,780,240,1097,1003,0,240,0,780,1,Germany ready to help Saxony state police if asked: Interior Minister
1933,260000,2,1,2,36,-2,-2,-2,-2,-1,-1,1891,2438,2280,746,1989,1668,2637,2280,746,1989,1668,2605,0,Sydney's New Airport May Be In For A Tough Ride
1934,20000,1,1,1,39,-1,-1,-1,-1,-1,-1,628,662,596,630,664,598,700,600,700,700,600,1400,0,Jaguars Preview Capsule
1935,300000,2,1,2,28,2,-1,-1,0,0,-2,1314,168,1080,1080,0,0,170,1080,0,0,0,2500,1,"Cochin Airport resumes operations, will handle 63 scheduled flights on Wednesday"
1936,460000,2,2,2,35,0,0,0,0,0,0,449790,450047,453770,396600,392879,398478,17610,17500,13810,14100,14520,15000,0,Comment on Why does climate sensitivity increase over time in models? A look at two possibilities by Alberto Zaragoza Comendador
1937,20000,2,1,2,24,1,-1,-1,-1,2,2,0,20087,2110,300,150,650,20087,2200,600,0,500,0,1,"1 dead, 2 injured after shooting at FL high school football game"
1938,360000,2,2,2,27,0,0,0,0,0,0,238971,245515,248969,253896,259403,264352,10381,9036,9066,9576,9426,9435,1,Hashtag Trending - Facebook bans Cambridge Analytica (again)
1939,290000,1,1,1,40,0,0,0,0,0,0,98441,95169,93718,89712,82809,76334,4000,4250,5000,3241,3500,7000,0,New: You Toucan Coaching (Healthcare & Fitness)
1940,90000,1,1,1,30,0,0,0,0,0,0,38921,45577,46496,40244,39903,8629,12000,5000,3000,10000,1000,1838,0,Nike had the perfect response to French Open's controversial decision to ban Serena Williams' catsuit that made her feel like a 'warrior princess'
1941,180000,2,1,2,26,-1,-1,-1,-1,-1,-1,2049,0,351,631,13359,384,0,351,631,13359,384,487,0,"Berrios, Richards lead AZL Athletics to 5-1 win over AZL Giants Orange"
1942,360000,1,3,1,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rob Gronkowski open to new deal, not focused on it"
1943,120000,1,1,1,45,0,0,0,0,0,0,20877,21909,22922,23376,23866,24339,1369,1382,836,866,870,902,0,The Recommender: What execs from Teen Vogue and YogaGlo are obsessing over
1944,220000,1,2,2,30,0,0,0,0,0,0,217800,189016,137788,106713,96588,22743,7261,5170,4054,4500,1225,110000,0,New: The Woodlands Yoga Studio (Healthcare & Fitness)
1945,220000,1,1,2,34,2,2,0,0,0,2,203101,185384,149839,142404,120918,87005,311,38024,8105,10117,37,5264,1,"Corn Wet Milling Market Growth Opportunities, Analysis and Forecasts Report 2023"
1946,10000,2,1,2,27,-1,-1,-2,-2,-2,-2,499,0,0,0,0,0,0,0,0,0,0,0,1,Bus ridership on B.C.'s Highway of Tears more than doubles
1947,320000,2,2,2,31,0,0,0,0,0,0,104850,101705,93489,95033,96941,108463,3600,4277,4000,3600,13203,4500,0,Lee Pace Teases His Captain Marvel Return As Ronan In New BTS Video
1948,320000,1,1,1,33,0,0,0,0,0,0,325445,202853,57051,161651,182265,0,10000,15000,105000,55000,0,0,0,"Real Madrid cut transfer shortlist to two names with £99m superstar, 56-goal marksman on radar"
1949,90000,1,2,2,39,0,0,0,0,-1,0,50477,22472,20148,4708,5000,5028,3000,5000,500,5000,500,500,0,"Luxury Vinyl Tile (LVT) Market to 2023 Top Player Profiles - Tarkett, Armstrong, Mannington Mills, NOX Corporation, LG Hausys, Congoleum, Mohawk, Gerflor, Forbo, Beaulieu, RiL and More"
1950,180000,1,1,1,50,0,0,0,0,0,0,66114,69436,72560,76169,77988,69293,5000,5000,5000,3000,5000,5000,0,BIG DRY: Cutest drought donation sucks up unwanted moisture
1951,90000,2,1,2,28,0,0,0,0,0,-1,88345,90260,87535,89335,19715,4709,3360,1947,2000,10000,4709,82400,0,"Fan Rushes Stage At Beyonce, Jay-Z Concert in Atlanta"
1952,100000,1,1,1,36,0,0,0,0,0,0,23070,18806,20183,21540,25775,0,1700,2000,2000,5000,0,0,0,Tesla's U-turn puts it back at square one on cash
1953,340000,1,2,1,41,0,0,0,0,0,0,331003,332829,274467,275341,280913,270448,15110,11019,9502,9579,9026,8719,0,"Steelers Injury Update: Washington, James, Tucker Being Evaluated After Win Over Titans"
1954,50000,1,1,2,22,0,0,2,0,0,0,47726,51161,48310,50332,47492,50782,5500,0,3000,3000,5000,0,1,"Singing through the drama, Daniel Emmet is back on 'AGT'"
1955,240000,2,2,1,41,-1,0,-1,-1,-1,-1,20272,11294,16873,1143,4317,14940,1000,16906,1143,4317,14940,0,0,Yang leads CP Women's Open
1956,10000,1,2,2,41,1,2,2,2,2,2,8722,9592,9289,10140,10417,10104,1157,0,1008,584,0,198,0,No-holds Bars when No. 14 Michigan visits No. 12 Notre Dame
1957,220000,2,1,1,42,2,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1,Shift In Imran's Stand On China May 'expose' CPEC Rhetoric
1958,100000,2,2,2,37,0,0,0,0,0,0,107669,107529,73323,51125,46879,45538,3536,2821,3963,3147,2670,725,0,News24.com - New fighting in Libya capital after truce collapses
1959,220000,2,1,1,31,-2,-2,-2,-2,-2,-2,3785,1137,377,5763,3952,412,1142,377,5763,3952,412,1294,0,"Jason Sensation Jokes About Committing Suicide at Raw, Police Investigating"
1960,70000,2,3,1,57,0,0,0,0,0,0,67864,65062,66447,49103,45830,46769,2620,2730,1936,1700,1700,2000,0,Meadow Creek Investment Management LLC Trims Stake in Vanguard FTSE All World ex-US Small-Cap ETF (VSS)
1961,30000,2,2,2,37,3,2,2,0,0,0,29657,30320,28991,29066,29340,30786,1763,0,1178,1223,2435,1200,1,Tokyo stocks open higher as trade worries ease
1962,130000,2,3,2,53,-1,-1,-1,-1,-1,-1,11085,45677,27951,17255,10400,18776,45697,27951,17307,10400,18776,2944,0,Head-on crash closes section of Highway 26 northwest of Barrie
1963,140000,2,2,1,25,0,0,0,0,0,0,81960,81757,83046,84034,77659,77180,3005,3000,3000,3000,3000,5000,0,Ekwendeni Hammers through to Round of 16 Carlsberg Cup
1964,20000,1,2,2,32,0,0,-1,0,0,0,4485,4843,15992,14897,12792,10042,1000,16000,600,1000,500,0,0,"BlackRock Ltd. Duration Income Trust (BLW) Receiving Positive News Coverage, Report Finds"
1965,150000,2,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,Customs turns over P37.3m worth of illegal drugs to PDEA
1966,50000,2,2,2,26,0,0,-2,-2,-2,-2,4136,0,0,0,0,0,0,0,0,0,0,0,0,4-Year-Old Elo Ogidi Who Went Missing In Christ Embassy Church Has Been Found! (Pics)
1967,90000,1,2,1,29,1,1,1,0,0,0,41073,43480,73960,2442,48063,48186,3100,1000,770,48012,1756,1894,0,UK's May to visit Africa to boost post-Brexit fortunes
1968,170000,2,3,1,37,0,0,0,0,0,0,158920,164353,167455,99297,59888,44262,8000,7000,5000,5000,5000,20000,0,Typhoons cause flight disruptions on Thursday
1969,70000,1,1,2,30,2,2,0,0,0,0,34985,34146,35271,35986,36905,37641,0,2000,1300,1500,1500,1576,1,"Manafort asks to move upcoming trial, cites publicity in DC"
1970,200000,2,1,2,43,-2,-2,-2,-2,-2,-2,830,-6,-6,657,2088,150,0,0,663,2088,150,594,0,"Authorities: Man had more than 12,000 child porn files"
1971,200000,1,1,1,42,0,-1,0,0,-1,-1,19318,19067,17858,326,326,326,19067,5000,0,326,326,326,0,Division 1 Féminine Week 1 Review: Olympique Lyonnais lay down a marker
1972,20000,1,2,1,40,1,2,0,0,0,0,20498,19692,20498,19898,19906,18586,0,1600,0,398,0,0,1,The hard work behind Ben Tagoe's success
1973,200000,1,2,1,41,0,0,0,0,0,0,96910,92934,99528,100341,102585,108567,10000,7004,5000,5003,7345,7000,0,AMBER ALERT: Father took AR toddler during burglary
1974,170000,1,2,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Democratic Base Calls for Impeachment, But Leaders Say Not Now"
1975,130000,1,1,2,25,1,-2,-2,-2,-2,-2,-2000,-2000,-2000,-2000,-2000,-2000,0,0,0,0,0,0,1,Dropil (DROP) Trading Down 7.1% Over Last Week
1976,100000,2,1,2,27,0,0,0,0,2,0,90118,88435,90147,94425,92853,93816,4110,4101,6623,0,3503,3360,0,Thomas' single leads Rancho Cucamonga to 5-4 win over Lancaster
1977,180000,1,2,2,31,0,0,0,2,0,0,28566,32876,39120,38339,42679,46953,5000,7000,0,5000,5000,5000,0,"K-word user is a social media pariah, but he may escape prosecution"
1978,230000,2,3,2,26,-2,-1,0,0,0,0,1200,990,9079,11186,10159,11734,990,8089,2186,1159,1734,1200,0,"Breast Pump Market to 2025 - ARDO USA, Ameda, Koninklijke Philips N.V, Medela LLC, Evenflo Feeding, Albert, Mayborn Group, Hygeia Health, Spectra Baby USA"
1979,20000,1,3,2,50,-1,-1,-1,-1,-1,0,2191,1140,12656,1693,303,12303,1140,12656,1700,500,12000,0,0,Asiad 2018: Arpinder bags gold in men's triple jump
1980,500000,2,1,1,35,0,0,0,0,0,0,35176,36193,44157,48322,21593,13866,2504,10004,5178,1047,2019,1004,1,26oz Planters Cashew Halves & Pieces $6.92 or Less w/ S&S + Free Shipping ~ Amazon
1981,150000,2,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,Update: CUCO - Meds & Pill reminder (Medical)
1982,80000,2,3,2,40,3,2,2,2,2,2,38503,40118,41199,42264,43083,43471,2500,2000,2000,1600,1200,2000,1,Trump insider and National Enquirer exec leaving Postmedia board of directors
1983,230000,1,2,1,29,0,0,0,0,0,0,56171,60250,63574,71941,75882,75619,5000,5000,10000,5000,5000,5000,0,What the grieving mother orca tells us about how animals experience death
1984,80000,1,1,2,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,Pope in Ireland decries abuse cover-up
1985,230000,2,2,2,24,0,0,0,0,0,0,24973,24974,25566,23427,28229,31355,5000,5000,2100,5229,3355,4598,0,Inquest set into 26-year-old Edmonton man's police-shooting death
1986,50000,2,2,2,49,2,0,-1,-1,-1,0,38947,37799,3,18080,12227,13296,2000,1000,19000,12500,2000,2000,1,"Fully Immersed: Best New Dolby Atmos and DTS:X Blu-ray Discs: Knowing, Maze Runner: The Death Cure, Paddington 2, Source Code"
1987,50000,1,2,2,35,0,0,0,0,0,0,48813,50789,49624,19880,20431,19559,5000,23000,838,1000,1000,1000,0,"HARGA EMAS 24 AGUSTUS: Pukul 15.21 WIB Spot Comex Menguat 2,1 Poin"
1988,10000,2,1,2,25,1,3,2,0,0,0,10438,10130,9738,9178,8398,0,0,0,0,0,0,0,0,Here Try This: Clever uses for parchment paper
1989,140000,1,2,2,34,2,2,2,2,2,2,135949,130625,117392,111478,109353,97612,8408,3500,3500,3600,0,3600,0,States reconsider confidential deals in workplace...
1990,50000,1,2,2,42,0,0,0,0,0,0,39236,39729,27068,28604,28199,58428,2094,1451,1987,1039,1500,1200,1,Israeli forces shoot Norwegian peace activist twice in one week (VIDEO)
1991,180000,1,3,2,28,0,0,0,0,0,0,129719,133702,133758,80055,69672,33194,6070,3521,5000,5000,5004,5029,0,REDKNAPP: Aubameyang and Lacazette must start together for Arsenal
1992,360000,1,1,2,65,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Wild dolphins learn to 'walk on water' by copying tricks from captive animals, study finds"
1993,580000,1,3,1,67,2,2,3,3,4,6,453985,470915,471175,486776,503914,527711,25704,9464,25065,25703,33000,215,0,New method for hydroboration of alkynes: Radicals induce unusual selectivity
1994,310000,2,1,1,43,-2,-2,-2,-2,-2,-2,14619,1881,13750,9837,7785,14460,12484,13961,9838,7785,14460,14195,0,Care Flight accredited
1995,20000,1,3,2,52,0,0,2,0,0,0,16735,20373,12071,12567,13949,14318,4008,0,1000,1600,600,532,0,"Historic West End House celebrates $23 million expansion, renovation with Mayor Walsh, community leaders and Boston youth"
1996,180000,2,1,2,43,-2,-1,-1,-1,0,-1,8657,6847,18762,22928,3129,2398,6847,18762,22928,0,2398,23149,0,Official resigns amid debate over 'Drag Queen Story Time'
1997,60000,2,1,2,24,0,0,0,0,0,0,15050,16203,16891,15474,14612,16354,2000,1300,2000,1000,2000,1000,0,"Morgan Stanley (MS) Getting Somewhat Positive Media Coverage, Accern Reports"
1998,40000,2,3,1,59,0,0,0,0,0,2,14769,15271,15383,14548,16274,15650,1573,1512,504,2770,613,14,0,Kate Garraway addresses I'm a Celebrity rumours - and reveals who she'd love to see take part
1999,140000,2,2,1,34,0,0,2,0,0,0,121374,125965,102527,103337,105942,101830,8200,3000,4000,4500,4000,4200,0,Sheridan controls Licking Valley for season-opening win
2000,220000,1,2,1,32,0,-1,-1,-1,-1,-1,8000,8288,8000,0,8000,0,8288,8000,0,8000,0,0,0,Richardson wants to borrow $105 million for capital improvements
2001,10000,1,2,2,22,0,0,0,0,0,0,8602,8728,9721,9609,9503,9771,1158,1151,339,344,425,195,1,Monarchs We Know - a Photo of the Day poem
2002,20000,1,1,1,52,0,-1,-1,-1,0,-1,19965,390,390,780,780,10400,390,390,780,0,10400,0,0,AUTO TECHNICIAN
2003,50000,2,1,2,23,-1,0,0,0,0,0,15036,15790,18202,18601,19138,18319,1300,2701,700,847,655,700,0,UN convention to meet on 'killer robots'
2004,50000,2,2,2,33,2,0,0,0,0,0,27752,28787,29800,30393,31031,33020,1487,1500,1081,1121,2500,0,1,4 killed in Indonesia forest fires
2005,320000,2,2,2,35,0,0,0,0,0,0,98697,100572,103621,103720,100136,102167,3891,5240,3616,3770,4264,3345,0,"Bernier quits, tears strip off Conservatives"
2006,20000,1,2,2,34,-2,-2,-2,-2,-2,-2,2199,1530,750,2280,1500,780,1530,750,1140,3000,780,0,0,Transformers Toys Discussion * Re: Transformers Studio Series Discussion (New 2018 Movie Line)
2007,50000,1,2,1,40,0,0,0,0,0,0,48219,48978,49257,19641,20053,19613,2037,2316,690,715,718,690,0,Government rewriting rent rules
2008,340000,1,1,1,49,-1,-1,-1,-2,-1,2,1960,1052,6730,1346,3684,745,1228,7270,2000,4325,0,11271,0,United Finl Banc (UBNK) Holder Schwerin Boyle Capital Management INC Has Increased Holding
2009,360000,2,2,1,32,1,-2,-2,-2,-2,-2,-301,-301,-301,-301,-301,-301,0,0,0,0,0,0,1,UCA joins calls for getting kids off Nauru
2010,300000,2,2,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,Pope says he shares outrage over clergy abuse coverup
2011,40000,2,2,2,26,0,0,0,0,2,2,31475,32663,33813,34952,36447,35515,2000,2000,2000,2500,0,1500,0,Kylie Jenner's boyfriend Travis Scott targeted by prankster at Leeds festival
2012,150000,1,1,1,51,0,0,2,0,0,0,128968,138260,134573,136026,97517,47027,12900,0,5399,4224,1830,1889,0,"AINA TIR-FAX, July 23, 2018"
2013,20000,2,2,2,40,2,2,0,0,0,3,18278,17696,19008,19083,21871,21236,0,1612,687,3100,0,0,1,Ex-divs to take 0.6 points off FTSE 100 on Aug 30
2014,30000,2,3,1,35,1,-2,-1,0,0,-1,-5,-5,2605,893,895,2328,0,2610,18,2,2333,1,0,Smith: Lucky horseshoe that survived wildfires won't go back in the garage
2015,80000,2,2,1,27,-2,-2,-2,-2,-2,-2,390,0,780,0,0,0,390,780,0,0,0,0,0,10 Wednesday AM Reads
2016,390000,2,3,1,38,-2,-2,-2,-2,-1,-1,241,0,0,0,739,0,0,0,0,739,0,0,1,Four suspected militants killed in attack on Egyptian police in Sinai
2017,20000,2,2,2,22,1,2,2,2,2,2,5613,5377,6920,6911,6655,7191,0,1638,251,0,647,0,1,"PGA Championship projected to bring in $300,000 for Town and Country"
2018,200000,1,2,1,42,0,0,0,0,0,0,68670,69702,70015,72073,71690,73661,4000,4000,5000,2563,5000,5000,1,Rago Auctions announces highlights from its auctions of Early 20th Century and Modern Design
2019,80000,2,3,1,35,0,0,0,0,0,0,49544,50418,51810,28964,13059,13488,1970,2355,1500,1000,646,2000,0,Rock House DAR members attend workshops
2020,50000,2,2,1,36,2,0,0,0,0,0,50922,50367,41627,42297,43031,45837,1715,1991,1661,1566,3526,0,1,Serena Williams wins in tutus at US Open
2021,230000,2,2,1,38,0,0,0,0,0,0,10906,9692,9162,10466,9426,8099,1364,1393,2003,1000,1000,500,0,EPR Properties (EPR) Shares Bought by Mutual of America Capital Management LLC
2022,190000,2,2,2,31,0,0,0,0,0,0,147586,155228,160588,162241,165794,168951,10000,7891,5743,6102,6000,6307,0,"Okowa Calls For NHIS, Stakeholders' Collaboration"
2023,260000,1,3,1,36,-1,0,0,0,0,0,154462,153799,77156,73658,70273,67100,7425,2795,2779,2947,3400,5000,0,Tesla推無線充電寶抄Apple生活時尚路線？ - on.cc東網
2024,100000,2,1,1,39,-1,-1,-1,-1,-1,-1,29449,55139,34181,12592,71340,32453,55139,34181,12592,71340,32453,37035,0,Second man convicted in killing of Chicago honor student
2025,140000,1,2,2,41,0,0,0,0,0,0,132758,83498,84837,85663,79852,81090,4002,3900,3000,2892,3059,3003,0,Joann Stores Implementing Analytics to Bolster Customer Experience
2026,20000,2,2,1,42,2,0,0,0,0,0,12426,13143,14152,14435,14802,15256,1225,1234,517,600,700,710,1,"TRA Introduces Matt Solomon, New Regional Sales Consultant"
2027,80000,1,2,2,30,0,0,0,0,0,0,69392,64149,53200,29707,28427,10072,3046,1874,2000,1000,1000,199,0,Aussie phone plan costs tipped to rise in wake of Huawei 5G ban
2028,360000,1,1,2,32,0,0,0,0,-1,-1,304907,309972,315730,113412,2500,0,12557,13738,5053,2500,0,0,0,"Comment on 'Casualties don't matter' -- Gazans vow to continue protests, amid truce talks by Annie Robbins"
2029,70000,1,2,2,31,0,0,0,0,2,0,46079,47232,48618,51134,50222,48874,2200,2500,3600,0,1754,1892,1,Gem of the Week: Oh baby! Twins again!
2030,30000,2,2,1,24,2,2,0,0,0,0,31214,28983,28301,31072,24147,4007,0,1400,3561,483,80,0,1,"New products set to drive adoption of smart, digital payments in Zimbabwe"
2031,500000,2,1,1,39,0,0,0,0,0,0,358020,360047,369045,382231,204593,211655,15000,15000,20000,10000,10000,10000,0,Microsoft confirms employee firings amid Hungary bribe probe
2032,320000,2,2,2,30,2,-1,-1,-1,-1,-1,416,416,416,416,1829,1833,416,416,416,1829,1833,2148,0,"Federated Investors Inc. PA Sells 304,977 Shares of T-Mobile Us Inc (TMUS)"
2033,500000,2,1,1,34,0,0,0,0,0,0,32715,60927,76088,110294,108964,103548,30007,30000,50000,5000,5000,30000,0,Comment on PA Gov: Wagner Won't Release Tax Returns by Paul Miller
2034,240000,2,1,1,27,1,-2,-1,-1,0,0,0,0,402,14350,14129,10222,0,402,14350,1129,1222,204,0,Tamedia: le bulldozer en action(s)
2035,50000,2,1,2,25,-1,-1,-1,-1,-1,-1,574,801,686,527,312,442,801,686,527,312,442,8016,0,Uganda demands apology from Kenya over Bobi Wine protests - The Observer
2036,120000,2,2,1,39,0,0,0,0,0,0,31611,32264,32786,33018,27114,26287,1562,1500,1059,988,922,826,0,Teenage girl scarred by campfire sues Scouts for £200000 - The Times
2037,250000,2,1,2,32,0,0,0,0,0,0,26465,30762,32833,34055,34321,23166,5000,3000,2500,1000,3050,4000,0,Del Mar racing consensus picks for Sunday Aug. 26
2038,180000,2,2,1,39,0,0,0,0,0,0,65710,58159,60188,61090,62450,63911,2500,3000,2500,2500,2500,3000,0,Madden Tournaments Canceled After Deadly Shooting In Jacksonville
2039,10000,2,2,2,22,-1,-1,-1,-1,0,-1,5208,654,9954,9719,6547,654,654,9954,9919,0,654,264,0,Waverly-Shell Rock tops North Fayette Valley 35-21 in season opener
2040,200000,2,3,1,53,0,0,0,0,0,0,98426,91948,17042,10075,5107,7789,52306,1000,212,102,7786,4000,0,Tom Hardy's son influenced him taking Venom role
2041,120000,2,1,2,29,-1,-1,-1,-1,-1,-1,380,380,380,380,380,380,380,380,380,380,380,2880,0,Sex King Jeff Goldblum Scats While Eating Vegan Hot Wings
2042,230000,1,2,1,38,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0,"As cuts approach, Packers' backup quarterback battle too close to call"
2043,330000,2,1,1,36,1,-2,-2,-1,-1,-1,0,0,0,1983,0,207,0,0,1983,0,207,49974,0,USDA Announces Assistance to Pecan Growers Affected by 2017 Weather Events
2044,50000,2,2,2,28,0,0,0,0,0,0,28457,29491,30508,31599,32262,32904,1492,1509,1600,1170,1177,1217,1,Cardiff City v Norwich City: The Lowdown
2045,130000,1,2,2,32,0,0,-2,-2,-2,-2,27495,0,0,0,0,0,0,0,0,0,0,0,0,"Comment on Jack Roush Releases 2011 Schedule Of Ten Appearances by Lincoln Towing Seattle WA - 1401 Broadway, Seattle, WA 98122 +1 206-472-1618"
2046,110000,1,2,2,26,2,2,2,2,2,2,58112,56620,60732,61938,63097,64492,0,5700,2800,2300,2600,2300,1,"Fully Immersed: Best New Dolby Atmos and DTS:X Blu-ray Discs: Men in Black Trilogy, American Made, It, Blade Runner"
2047,30000,2,3,2,40,-1,0,0,-1,2,2,2208,7808,0,196,46,5346,7006,0,196,0,5300,0,0,"Training won't end discrimination, we have to hold people responsible"
2048,120000,2,1,2,25,0,0,-1,0,0,-1,8676,10599,5814,4426,3038,5184,5000,5814,0,0,5184,7048,0,"Complete acces Community Oral Health Practice for the Dental Hygienist, 4e For Full"
2049,120000,2,1,2,28,-2,-1,-1,-1,0,0,398,954,0,170,170,0,958,0,170,0,0,0,0,Immigration agents arrest 160 people in Texas workplace raid
2050,210000,2,2,1,40,0,0,0,0,0,2,42820,44156,44864,45768,48204,49453,1856,1564,1468,3000,2000,2000,0,Atlas Roofing Acquires ACH Foam Technologies
